		1	2208	24191					
		1	2213	24202					
		1	2215	24237					
		1	2216	24333					
		1	2219	24407					
		1	2222	24464					
		1	2225	24478					
		1	2231	24523					
		1	2232	24529					
		1	2244	24596					
		1	2250	24655					
		1	2252	24781					
		1	2260	24784					
		1	2262	24785					
		1	2262	24865					
		1	2272	24867					
		1	2274	24885					
		1	2280	24946					
		1	2281	25004					
		1	2283	25145					
		1	2288	25194					
		1	2290	25208					
		1	2305	25299					
		1	2307	25309					
		1	2313	25338					
		1	2316	25339					
		1	2319	25372					
		1	2320	25557					
		1	2339	25658					
		1	2344	25719					
		1	2355	25790					
		1	2362	25812					
		1	2363	25836					
		1	2368	25837					
		1	2369	25848					
		1	2378	25849					
		1	2380	25950					
		1	2384	25988					
		1	2388	26040					
		1	2388	26087					
		1	2391	26330					
		1	2392	26384					
		1	2398	26484					
		1	2406	26528					
		1	2408	26597					
		1	2413	26789					
		1	2418	26818					
		1	2421	26930					
		1	2424	27046					
		1	2424	27051					
		1	2433	27122					
		1	2447	27130					
		1	2450	27163					
		1	2452	27168					
		1	2452	27301					
		1	2453	27330					
		1	2457	27395					
		1	2459	27476					
		1	2460	27504					
		1	2462	27524					
		1	2464	27532					
		1	2476	27643					
		1	2477	27678					
		1	2480	27716					
		1	2486	27839					
		1	2486	27855					
		1	2487	27896					
		1	2493	27910					
		1	2497	27919					
		1	2509	27919					
		1	2510	28066					
		1	2510	28116					
		1	2519	28134					
		1	2522	28155					
		1	2527	28317					
		1	2542	28360					
		1	2552	28384					
		1	2558	28442					
		1	2558	28466					
		1	2559	28493					
		1	2560	28558					
		1	2561	28572					
		1	2567	28593					
		1	2575	28600					
		1	2577	28618					
		1	2580	28631					
		1	2593	28721					
		1	2596	28805					
		1	2597	28991					
		1	2599	28997					
		1	2607	29010					
		1	2612	29026					
		1	2614	29095					
		1	2618	29269					
		1	2624	29292					
		1	2625	29293					
		1	2635	29336					
		1	2643	29381					
		1	2644	29413					
		1	2647	29530					
		1	2647	29540					
		1	2650	29664					
		1	2658	29673					
		1	2658	29742					
		1	2661	29787					
		1	2672	29806					
		1	2675	29829					
		1	2678	29832					
		1	2678	29936					
		1	2681	29985					
		1	2696	30010					
		1	2699	30054					
		1	2702	30120					
		1	2714	30157					
		1	2724	30193					
		1	2729	30270					
		1	2730	30598					
		1	2746	30656					
		1	2748	30743					
		1	2750	30839					
		1	2756	30969					
		1	2759	30993					
		1	2765	31027					
		1	2772	31045					
		1	2776	31089					
		1	2781	31166					
		1	2786	31185					
		1	2797	31192					
		1	2797	31238					
		1	2799	31251					
		1	2807	31271					
		1	2812	31274					
		1	2816	31292					
		1	2818	31378					
		1	2849	31393					
		1	2851	31431					
		1	2853	31460					
		1	2856	31573					
		1	2859	31580					
		1	2865	31624					
		1	2869	31689					
		1	2883	31691					
		1	2903	31771					
		1	2911	31776					
		1	2912	31793					
		1	2919	31810					
		1	2923	31829					
		1	2925	31895					
		1	2926	31947					
		1	2926	31948					
		1	2941	31991					
		1	2943	32027					
		1	2944	32042					
		1	2949	32089					
		1	2959	32124					
		1	2967	32130					
		1	2973	32176					
		1	2985	32226					
		1	2985	32269					
		1	2986	32332					
		1	2990	32383					
		1	2997	32386					
		1	3002	32420					
		1	3013	32572					
		1	3026	32605					
		1	3031	32630					
		1	3031	32653					
		1	3035	32665					
		1	3042	32703					
		1	3044	32728					
		1	3049	32749					
		1	3050	32760					
		1	3058	32812					
		1	3061	32828					
		1	3081	32845					
		1	3083	32944					
		1	3088	32979					
		1	3089	33001					
		1	3090	33032					
		1	3099	33093					
		1	3100	33165					
		1	3109	33224					
		1	3110	33335					
		1	3113	33367					
		1	3120	33388					
		1	3123	33423					
		1	3125	33428					
		1	3137	33447					
		1	3144	33448					
		1	3156	33479					
		1	3162	33561					
		1	3163	33584					
		1	3169	33611					
		1	3172	33685					
		1	3183	33722					
		1	3187	33787					
		1	3196	33840					
		1	3203	33894					
		1	3204	33963					
		1	3212	34025					
		1	3225	34094					
		1	3228	34135					
		1	3229	34244					
		1	3232	34292					
		1	3235	34405					
		1	3257	34424					
		1	3257	34476					
		1	3260	34497					
		1	3262	34561					
		1	3277	34607					
		1	3287	34611					
		1	3295	34617					
		1	3300	34642					
		1	3300	34665					
		1	3309	34736					
		1	3311	34798					
		1	3314	34947					
		1	3314	34986					
		1	3334	35038					
		1	3335	35079					
		1	3338	35117					
		1	3340	35144					
		1	3342	35195					
		1	3344	35246					
		1	3349	35256					
		1	3353	35406					
		1	3371	35416					
		1	3375	35456					
		1	3383	35472					
		1	3388	35613					
		1	3389	35636					
		1	3394	35640					
		1	3404	35669					
		1	3411	35752					
		1	3415	35890					
		1	3415	35932					
		1	3417	35951					
		1	3418	36076					
		1	3424	36096					
		1	3431	36161					
		1	3432	36186					
		1	3433	36234					
		1	3434	36252					
		1	3469	36324					
		1	3479	36350					
		1	3480	36529					
		1	3495	36572					
		1	3497	36576					
		1	3503	36601					
		1	3504	36641					
		1	3518	36673					
		1	3524	36701					
		1	3528	36870					
		1	3534	36877					
		1	3538	36931					
		1	3541	36978					
		1	3543	36983					
		1	3545	37020					
		1	3549	37035					
		1	3550	37072					
		1	3554	37072					
		1	3554	37248					
		1	3560	37272					
		1	3560	37335					
		1	3561	37347					
		1	3574	37353					
		1	3576	37390					
		1	3579	37404					
		1	3582	37406					
		1	3583	37414					
		1	3597	37421					
		1	3597	37435					
		1	3602	37450					
		1	3609	37470					
		1	3615	37529					
		1	3619	37542					
		1	3629	37637					
		1	3634	37640					
		1	3638	37681					
		1	3645	37740					
		1	3657	37755					
		1	3660	37780					
		1	3660	37824					
		1	3662	37944					
		1	3670	37957					
		1	3682	37984					
		1	3683	38100					
		1	3685	38170					
		1	3693	38237					
		1	3694	38277					
		1	3696	38306					
		1	3698	38355					
		1	3699	38423					
		1	3709	38458					
		1	3719	38460					
		1	3728	38560					
		1	3729	38598					
		1	3734	38656					
		1	3735	38686					
		1	3739	38699					
		1	3741	38748					
		1	3747	38894					
		1	3769	38956					
		1	3775	38989					
		1	3776	39012					
		1	3780	39068					
		1	3782	39095					
		1	3787	39113					
		1	3788	39128					
		1	3794	39192					
		1	3796	39243					
		1	3802	39282					
		1	3802	39328					
		1	3811	39364					
		1	3814	39485					
		1	3821	39568					
		1	3824	39581					
		1	3830	39593					
		1	3831	39641					
		1	3831	39649					
		1	3839	39675					
		1	3843	39814					
		1	3858	39933					
		1	3869	39952					
		1	3876	39965					
		1	3883	40027					
		1	3885	40046					
		1	3889	40058					
		1	3890	40065					
		1	3914	40186					
		1	3924	40245					
		1	3926	40519					
		1	3931	40537					
		1	3936	40655					
		1	3945	40700					
		1	3960	40788					
		1	3961	40863					
		1	3964	40886					
		1	3965	40993					
		1	3965	41186					
		1	3966	41191					
		1	3966	41324					
		1	3982	41349					
		1	3986	41366					
		1	3998	41400					
		1	4001	41433					
		1	4002	41461					
		1	4007	41529					
		1	4024	41582					
		1	4027	41646					
		1	4033	41717					
		1	4061	41812					
		1	4068	41913					
		1	4078	41926					
		1	4080	41927					
		1	4091	41961					
		1	4092	42000					
		1	4100	42002					
		1	4105	42029					
		1	4120	42048					
		1	4121	42244					
		1	4126	42297					
		1	4130	42318					
		1	4136	42338					
		1	4140	42443					
		1	4144	42454					
		1	4150	42492					
		1	4155	42507					
		1	4177	42508					
		1	4183	42539					
		1	4191	42597					
		1	4197	42629					
		1	4197	42634					
		1	4203	42679					
		1	4205	42682					
		1	4217	42718					
		1	4236	42834					
		1	4236	42974					
		1	4236	42998					
		1	4237	43044					
		1	4244	43047					
		1	4249	43062					
		1	4251	43142					
		1	4262	43180					
		1	4275	43200					
		1	4281	43223					
		1	4288	43239					
		1	4292	43251					
		1	4295	43403					
		1	4297	43407					
		1	4299	43501					
		1	4323	43556					
		1	4330	43557					
		1	4331	43566					
		1	4335	43620					
		1	4349	43642					
		1	4353	43660					
		1	4360	43676					
		1	4368	43717					
		1	4371	43723					
		1	4378	43751					
		1	4385	43943					
		1	4388	43950					
		1	4390	44018					
		1	4405	44112					
		1	4405	44112					
		1	4411	44170					
		1	4417	44202					
		1	4420	44290					
		1	4433	44314					
		1	4433	44320					
		1	4436	44324					
		1	4438	44388					
		1	4440	44418					
		1	4444	44424					
		1	4458	44704					
		1	4460	44719					
		1	4460	44742					
		1	4461	44814					
		1	4462	44953					
		1	4468	45055					
		1	4476	45082					
		1	4484	45154					
		1	4485	45214					
		1	4490	45275					
		1	4504	45326					
		1	4509	45340					
		1	4510	45358					
		1	4519	45407					
		1	4539	45412					
		1	4539	45537					
		1	4539	45539					
		1	4541	45594					
		1	4542	45716					
		1	4543	45758					
		1	4545	45765					
		1	4548	45842					
		1	4548	45860					
		1	4549	45929					
		1	4550	45930					
		1	4551	45935					
		1	4553	45983					
		1	4554	46094					
		1	4574	46149					
		1	4575	46163					
		1	4577	46208					
		1	4581	46356					
		1	4584	46462					
		1	4587	46602					
		1	4590	46653					
		1	4591	46725					
		1	4591	46769					
		1	4604	46853					
		1	4606	46909					
		1	4608	46992					
		1	4616	46997					
		1	4617	47012					
		1	4627	47036					
		1	4627	47050					
		1	4630	47077					
		1	4631	47090					
		1	4631	47180					
		1	4633	47192					
		1	4644	47255					
		1	4669	47279					
		1	4670	47308					
		1	4676	47365					
		1	4680	47499					
		1	4684	47507					
		1	4686	47551					
		1	4688	47634					
		1	4708	47641					
		1	4715	47647					
		1	4720	47777					
		1	4721	47855					
		1	4724	47895					
		1	4733	48074					
		1	4744	48170					
		1	4745	48214					
		1	4747	48247					
		1	4748	48283					
		1	4755	48322					
		1	4756	48381					
		1	4776	48507					
		1	4787	48515					
		1	4787	48551					
		1	4790	48565					
		1	4804	48569					
		1	4805	48594					
		1	4805	48617					
		1	4812	48670					
		1	4812	48683					
		1	4814	48917					
		1	4816	48942					
		1	4818	48947					
		1	4821	48959					
		1	4822	48969					
		1	4825	49068					
		1	4828	49184					
		1	4833	49295					
		1	4839	49534					
		1	4850	49600					
		1	4851	49638					
		1	4858	49664					
		1	4871	49767					
		1	4884	49827					
		1	4887	49847					
		1	4887	49861					
		1	4887	49895					
		1	4897	49994					
		1	4900	50039					
		1	4901	50051					
		1	4902	50068					
		1	4904	50069					
		1	4907	50107					
		1	4910	50118					
		1	4913	50197					
		1	4915	50340					
		1	4915	50409					
		1	4916	50433					
		1	4925	50460					
		1	4926	50519					
		1	4935	50585					
		1	4941	50638					
		1	4944	50638					
		1	4945	50791					
		1	4948	50850					
		1	4956	50913					
		1	4960	50915					
		1	4961	51012					
		1	4970	51048					
		1	4982	51080					
		1	5000	51107					
		1	5005	51124					
		1	5009	51168					
		1	5011	51237					
		1	5018	51284					
		1	5022	51332					
		1	5032	51392					
		1	5048	51404					
		1	5062	51415					
		1	5063	51421					
		1	5076	51449					
		1	5078	51514					
		1	5080	51569					
		1	5082	51769					
		1	5096	51859					
		1	5098	51890					
		1	5100	51901					
		1	5106	51991					
		1	5114	52040					
		1	5114	52043					
		1	5115	52061					
		1	5117	52066					
		1	5119	52116					
		1	5119	52177					
		1	5128	52179					
		1	5133	52224					
		1	5133	52334					
		1	5134	52335					
		1	5134	52391					
		1	5141	52456					
		1	5143	52472					
		1	5144	52602					
		1	5146	52632					
		1	5148	52647					
		1	5158	52676					
		1	5166	52678					
		1	5170	52702					
		1	5171	52740					
		1	5174	52748					
		1	5176	52781					
		1	5177	52801					
		1	5183	52940					
		1	5196	52965					
		1	5197	52971					
		1	5203	53026					
		1	5204	53214					
		1	5206	53253					
		1	5210	53285					
		1	5212	53288					
		1	5217	53319					
		1	5226	53346					
		1	5227	53462					
		1	5230	53462					
		1	5233	53469					
		1	5233	53469					
		1	5234	53562					
		1	5235	53565					
		1	5240	53569					
		1	5247	53650					
		1	5248	53687					
		1	5262	53697					
		1	5264	53738					
		1	5265	53754					
		1	5270	53769					
		1	5273	53787					
		1	5283	53799					
		1	5302	53799					
		1	5305	53981					
		1	5308	54006					
		1	5309	54014					
		1	5311	54027					
		1	5312	54035					
		1	5318	54082					
		1	5321	54116					
		1	5325	54140					
		1	5328	54191					
		1	5336	54296					
		1	5338	54377					
		1	5340	54438					
		1	5342	54502					
		1	5349	54508					
		1	5350	54549					
		1	5350	54568					
		1	5355	54616					
		1	5357	54638					
		1	5359	54673					
		1	5365	54685					
		1	5367	54743					
		1	5371	54784					
		1	5376	54849					
		1	5407	54897					
		1	5408	54941					
		1	5419	54955					
		1	5420	54956					
		1	5421	55021					
		1	5427	55184					
		1	5429	55324					
		1	5431	55351					
		1	5435	55366					
		1	5440	55458					
		1	5455	55460					
		1	5463	55469					
		1	5465	55477					
		1	5466	55526					
		1	5477	55540					
		1	5478	55561					
		1	5484	55569					
		1	5484	55604					
		1	5487	55674					
		1	5489	55809					
		1	5491	55814					
		1	5492	55857					
		1	5496	55868					
		1	5504	55872					
		1	5506	55929					
		1	5507	55964					
		1	5511	56011					
		1	5512	56026					
		1	5518	56027					
		1	5519	56141					
		1	5525	56150					
		1	5527	56169					
		1	5533	56173					
		1	5535	56186					
		1	5535	56200					
		1	5538	56222					
		1	5543	56276					
		1	5545	56312					
		1	5547	56327					
		1	5551	56331					
		1	5554	56350					
		1	5554	56354					
		1	5560	56388					
		1	5566	56398					
		1	5580	56512					
		1	5585	56536					
		1	5593	56585					
		1	5595	56616					
		1	5597	56636					
		1	5622	56732					
		1	5624	56738					
		1	5626	56886					
		1	5635	56903					
		1	5636	56971					
		1	5642	56973					
		1	5654	56988					
		1	5656	57057					
		1	5659	57071					
		1	5659	57110					
		1	5663	57121					
		1	5665	57121					
		1	5669	57150					
		1	5670	57200					
		1	5678	57328					
		1	5680	57416					
		1	5697	57542					
		1	5699	57649					
		1	5704	57678					
		1	5705	57696					
		1	5717	57771					
		1	5719	57818					
		1	5719	57852					
		1	5734	57856					
		1	5734	57973					
		1	5738	58144					
		1	5744	58192					
		1	5750	58442					
		1	5753	58547					
		1	5760	58572					
		1	5768	58578					
		1	5782	58845					
		1	5788	59078					
		1	5788	59133					
		1	5790	59158					
		1	5802	59160					
		1	5822	59250					
		1	5839	59296					
		1	5842	59314					
		1	5842	59352					
		1	5843	59416					
		1	5844	59446					
		1	5844	59516					
		1	5852	59596					
		1	5896	59612					
		1	5905	59703					
		1	5910	59755					
		1	5921	59806					
		1	5926	59808					
		1	5926	59849					
		1	5934	59853					
		1	5937	59874					
		1	5952	59879					
		1	5953	59925					
		1	5956	59975					
		1	5957	60031					
		1	5963	60065					
		1	5980	60089					
		1	5989	60098					
		1	5992	60108					
		1	5996	60175					
		1	5996	60224					
		1	6000	60349					
		1	6013	60424					
		1	6020	60603					
		1	6022	60690					
		1	6026	60743					
		1	6036	60751					
		1	6047	60796					
		1	6050	60843					
		1	6052	60886					
		1	6053	60939					
		1	6056	60997					
		1	6056	61034					
		1	6062	61053					
		1	6071	61055					
		1	6078	61059					
		1	6081	61122					
		1	6092	61132					
		1	6095	61215					
		1	6096	61284					
		1	6097	61307					
		1	6103	61317					
		1	6103	61382					
		1	6118	61383					
		1	6118	61412					
		1	6152	61505					
		1	6157	61529					
		1	6178	61564					
		1	6194	61576					
		1	6196	61593					
		1	6200	61619					
		1	6202	61634					
		1	6212	61751					
		1	6215	61817					
		1	6234	61834					
		1	6241	61867					
		1	6242	61880					
		1	6242	61995					
		1	6249	62021					
		1	6250	62108					
		1	6253	62197					
		1	6255	62203					
		1	6260	62205					
		1	6269	62244					
		1	6269	62274					
		1	6275	62283					
		1	6277	62297					
		1	6283	62305					
		1	6289	62489					
		1	6290	62632					
		1	6294	62657					
		1	6299	62699					
		1	6303	62752					
		1	6305	62752					
		1	6306	62828					
		1	6307	62836					
		1	6309	62900					
		1	6315	62935					
		1	6315	62976					
		1	6325	63059					
		1	6339	63090					
		1	6339	63130					
		1	6343	63182					
		1	6350	63225					
		1	6352	63268					
		1	6370	63276					
		1	6371	63326					
		1	6373	63333					
		1	6379	63383					
		1	6384	63463					
		1	6384	63517					
		1	6386	63522					
		1	6386	63563					
		1	6389	63581					
		1	6394	63581					
		1	6401	63598					
		1	6403	63707					
		1	6413	63759					
		1	6416	63765					
		1	6420	63821					
		1	6427	63869					
		1	6429	63873					
		1	6431	63901					
		1	6434	64044					
		1	6441	64045					
		1	6449	64193					
		1	6460	64231					
		1	6472	64301					
		1	6476	64329					
		1	6483	64332					
		1	6484	64344					
		1	6488	64458					
		1	6489	64512					
		1	6489	64553					
		1	6492	64559					
		1	6498	64614					
		1	6499	64706					
		1	6501	64760					
		1	6507	64903					
		1	6508	64908					
		1	6510	65181					
		1	6517	65197					
		1	6521	65260					
		1	6532	65355					
		1	6533	65423					
		1	6554	65451					
		1	6560	65459					
		1	6561	65499					
		1	6563	65574					
		1	6565	65731					
		1	6570	65840					
		1	6574	65854					
		1	6575	65924					
		1	6581	65948					
		1	6582	65976					
		1	6582	66035					
		1	6585	66080					
		1	6595	66084					
		1	6603	66114					
		1	6618	66183					
		1	6632	66209					
		1	6645	66256					
		1	6645	66292					
		1	6645	66295					
		1	6650	66326					
		1	6655	66440					
		1	6657	66576					
		1	6674	66590					
		1	6690	66621					
		1	6702	66735					
		1	6704	66744					
		1	6707	66792					
		1	6712	66819					
		1	6728	66821					
		1	6730	66827					
		1	6732	66830					
		1	6740	66857					
		1	6742	66927					
		1	6743	66946					
		1	6745	67082					
		1	6746	67124					
		1	6751	67180					
		1	6758	67196					
		1	6759	67221					
		1	6765	67229					
		1	6767	67244					
		1	6776	67261					
		1	6777	67262					
		1	6780	67453					
		1	6780	67657					
		1	6788	67719					
		1	6807	67784					
		1	6815	67785					
		1	6821	67800					
		1	6826	67802					
		1	6839	67919					
		1	6847	67924					
		1	6849	67945					
		1	6853	67950					
		1	6866	68020					
		1	6868	68075					
		1	6884	68096					
		1	6914	68139					
		1	6914	68154					
		1	6914	68196					
		1	6920	68205					
		1	6921	68320					
		1	6927	68327					
		1	6927	68355					
		1	6932	68362					
		1	6932	68398					
		1	6942	68545					
		1	6947	68703					
		1	6949	68720					
		1	6953	68720					
		1	6953	68808					
		1	6954	68865					
		1	6954	68947					
		1	6962	68981					
		1	6977	69086					
		1	6984	69093					
		1	6993	69299					
		1	6997	69312					
		1	6997	69344					
		1	7001	69427					
		1	7010	69474					
		1	7020	69669					
		1	7024	69689					
		1	7026	69711					
		1	7027	69719					
		1	7028	69722					
		1	7040	69767					
		1	7041	69848					
		1	7041	69912					
		1	7044	69939					
		1	7055	69974					
		1	7058	70072					
		1	7059	70073					
		1	7066	70082					
		1	7066	70164					
		1	7070	70212					
		1	7070	70238					
		1	7073	70270					
		1	7075	70323					
		1	7085	70324					
		1	7092	70454					
		1	7092	70507					
		1	7095	70592					
		1	7108	70619					
		1	7108	70657					
		1	7108	70717					
		1	7110	70753					
		1	7120	70820					
		1	7122	70839					
		1	7128	70847					
		1	7135	70914					
		1	7140	70973					
		1	7144	71006					
		1	7147	71014					
		1	7149	71108					
		1	7152	71110					
		1	7160	71130					
		1	7163	71154					
		1	7164	71170					
		1	7178	71241					
		1	7182	71439					
		1	7182	71548					
		1	7189	71642					
		1	7202	71669					
		1	7205	71678					
		1	7205	71743					
		1	7206	71806					
		1	7210	71860					
		1	7213	71950					
		1	7215	72152					
		1	7218	72213					
		1	7226	72215					
		1	7232	72345					
		1	7236	72376					
		1	7239	72382					
		1	7249	72407					
		1	7251	72414					
		1	7251	72597					
		1	7260	72610					
		1	7262	72665					
		1	7280	72675					
		1	7286	72686					
		1	7287	72732					
		1	7288	72822					
		1	7291	72833					
		1	7292	72851					
		1	7303	72871					
		1	7312	72912					
		1	7312	72919					
		1	7316	73009					
		1	7316	73012					
		1	7316	73113					
		1	7327	73143					
		1	7331	73278					
		1	7343	73279					
		1	7348	73282					
		1	7352	73292					
		1	7353	73294					
		1	7354	73547					
		1	7360	73556					
		1	7362	73570					
		1	7372	73685					
		1	7374	73689					
		1	7387	73827					
		1	7404	73876					
