3607	5	5	5	4	0	4,75		
1100	5	5	4	5	0	4,75		
21045	5	5	5	4	0	4,75		
40504	5	4	5	5	0	4,75		
34791	5	4	5	5	0	4,75		
49114	5	4	5	5	0	4,75		
16624	5	5	5	4	0	4,75		
44546	4	5	5	5	0	4,75		
40131	5	4	5	5	0	4,75		
16565	5	5	4	5	0	4,75		
50998	5	5	5	4	0	4,75		
42422	5	5	4	5	0	4,75		
45810	5	4	5	5	0	4,75		
12560	5	4	5	5	0	4,75		
49311	5	5	4	5	0	4,75		
22994	5	4	5	5	0	4,75		
8124	4	5	5	5	0	4,75		
41872	5	4	5	5	0	4,75		
23804	5	4	5	5	0	4,75		
23543	4	5	5	5	0	4,75		
35956	4	5	5	5	0	4,75		
4018	5	4	5	5	0	4,75		
22405	5	5	4	5	0	4,75		
53204	5	4	5	5	0	4,75		
20465	4	5	5	5	0	4,75		
26951	4	5	5	5	0	4,75		
54247	5	5	4	5	0	4,75		
18217	5	5	5	4	0	4,75		
37761	5	5	4	5	0	4,75		
30366	4	5	5	5	0	4,75		
8099	4	5	5	5	0	4,75		
22923	5	4	5	5	0	4,75		
42569	5	5	4	5	0	4,75		
11676	5	5	4	5	0	4,75		
47407	5	5	5	4	0	4,75		
7385	5	5	5	4	0	4,75		
30069	5	5	5	4	0	4,75		
33282	5	5	5	4	0	4,75		
2943	5	5	4	5	0	4,75		
24914	5	5	4	5	0	4,75		
41903	5	5	4	5	0	4,75		
23715	4	5	5	5	0	4,75		
31590	4	5	5	5	0	4,75		
11901	5	5	4	5	0	4,75		
4610	5	5	5	4	0	4,75		
43989	5	5	4	5	0	4,75		
17839	5	4	5	5	0	4,75		
47724	4	5	5	5	0	4,75		
38062	4	5	5	5	0	4,75		
41625	5	5	4	5	0	4,75		
34850	4	5	5	5	0	4,75		
9010	5	4	5	5	0	4,75		
16469	5	5	4	5	0	4,75		
40033	4	5	5	5	0	4,75		
7341	4	5	5	5	0	4,75		
38567	4	5	5	5	0	4,75		
2061	4	5	5	5	0	4,75		
32680	4	5	5	5	0	4,75		
6443	4	5	5	5	0	4,75		
5627	5	4	5	5	0	4,75		
29197	5	5	5	4	0	4,75		
8455	5	5	4	5	0	4,75		
17749	5	4	5	5	0	4,75		
24726	5	5	5	4	0	4,75		
42218	5	5	4	5	0	4,75		
25854	5	5	5	4	0	4,75		
46129	5	5	5	4	0	4,75		
11167	5	4	5	5	0	4,75		
5979	5	5	5	4	0	4,75		
25731	5	4	5	5	0	4,75		
50800	5	5	4	5	0	4,75		
31135	5	4	5	5	0	4,75		
50070	5	5	4	5	0	4,75		
48000	5	5	5	4	0	4,75		
31896	4	5	5	5	0	4,75		
24967	5	5	5	4	0	4,75		
26737	5	5	5	4	0	4,75		
41469	5	4	5	5	0	4,75		
39025	5	5	5	4	0	4,75		
50439	4	5	5	5	0	4,75		
8090	5	4	5	5	0	4,75		
36716	4	5	5	5	0	4,75		
23951	5	5	5	4	0	4,75		
10890	4	5	5	5	0	4,75		
14658	4	5	5	5	0	4,75		
47573	4	5	5	5	0	4,75		
36547	5	5	4	5	0	4,75		
540	4	5	5	5	0	4,75		
1081	5	4	5	5	0	4,75		
49830	4	5	5	5	0	4,75		
32526	5	5	5	4	0	4,75		
33927	5	5	4	5	0	4,75		
51666	5	5	5	4	0	4,75		
14790	5	5	5	4	0	4,75		
3881	5	4	5	5	0	4,75		
16210	5	4	5	5	0	4,75		
53596	5	4	5	5	0	4,75		
48517	4	5	5	5	0	4,75		
37097	5	4	5	5	0	4,75		
37550	4	5	5	5	0	4,75		
40258	5	5	5	4	0	4,75		
40290	5	5	4	5	0	4,75		
22094	5	5	5	4	0	4,75		
18026	5	5	4	5	0	4,75		
3717	5	5	5	4	0	4,75		
15173	4	5	5	5	0	4,75		
20534	5	4	5	5	0	4,75		
14989	5	5	4	5	0	4,75		
10128	4	5	5	5	0	4,75		
49748	5	5	4	5	0	4,75		
31942	5	4	5	5	0	4,75		
25569	5	4	5	5	0	4,75		
13791	5	4	5	5	0	4,75		
28827	4	5	5	5	0	4,75		
6148	5	5	4	5	0	4,75		
15144	5	4	5	5	0	4,75		
1464	5	5	5	4	0	4,75		
30614	5	5	5	4	0	4,75		
37638	5	5	4	5	0	4,75		
14181	5	5	4	5	0	4,75		
16394	4	5	5	5	0	4,75		
28406	5	4	5	5	0	4,75		
30777	5	5	5	4	0	4,75		
3367	5	4	5	5	0	4,75		
46242	4	5	5	5	0	4,75		
14164	5	5	4	5	0	4,75		
28124	5	5	5	4	0	4,75		
35992	5	5	4	5	0	4,75		
30031	5	5	5	4	0	4,75		
31504	5	5	5	4	0	4,75		
30208	5	5	5	4	0	4,75		
9897	5	5	5	4	0	4,75		
4899	5	4	5	5	0	4,75		
5322	5	4	5	5	0	4,75		
45620	5	4	5	5	0	4,75		
43382	4	5	5	5	0	4,75		
13338	5	5	5	4	0	4,75		
50978	5	4	5	5	0	4,75		
22295	5	5	5	4	0	4,75		
24328	4	5	5	5	0	4,75		
49236	4	5	5	5	0	4,75		
46222	5	5	5	4	0	4,75		
25185	5	5	5	4	0	4,75		
51794	5	5	4	5	0	4,75		
5283	5	5	5	4	0	4,75		
31366	5	4	5	5	0	4,75		
26854	5	4	5	5	0	4,75		
30922	4	5	5	5	0	4,75		
43104	5	5	4	5	0	4,75		
47854	4	5	5	5	0	4,75		
1777	5	4	5	5	0	4,75		
19163	5	5	4	5	0	4,75		
38811	5	5	4	5	0	4,75		
12594	5	4	5	5	0	4,75		
9182	5	5	5	4	0	4,75		
28208	5	5	4	5	0	4,75		
17061	4	5	5	5	0	4,75		
23724	4	5	5	5	0	4,75		
48076	5	4	5	5	0	4,75		
18070	5	5	4	5	0	4,75		
51481	5	4	5	5	0	4,75		
33891	5	4	5	5	0	4,75		
24038	4	5	5	5	0	4,75		
46907	4	5	5	5	0	4,75		
46341	5	4	5	5	0	4,75		
1131	5	5	4	5	0	4,75		
30242	5	4	5	5	0	4,75		
35127	4	5	5	5	0	4,75		
9277	5	5	4	5	0	4,75		
45099	4	5	5	5	0	4,75		
40817	5	5	5	4	0	4,75		
49508	5	5	5	4	0	4,75		
53955	4	5	5	5	0	4,75		
25702	4	5	5	5	0	4,75		
38775	5	5	5	4	0	4,75		
37103	5	5	4	5	0	4,75		
19576	5	4	5	5	0	4,75		
30358	5	5	4	5	0	4,75		
7282	5	4	5	5	0	4,75		
33551	4	5	5	5	0	4,75		
47925	4	5	5	5	0	4,75		
37188	5	4	5	5	0	4,75		
3698	5	5	5	4	0	4,75		
29036	4	5	5	5	0	4,75		
17476	4	5	5	5	0	4,75		
46350	5	5	4	5	0	4,75		
20588	5	5	5	4	0	4,75		
53491	5	5	5	4	0	4,75		
13713	5	5	5	4	0	4,75		
52591	5	5	4	5	0	4,75		
19709	5	5	4	5	0	4,75		
48235	4	5	5	5	0	4,75		
53379	5	5	5	4	0	4,75		
50378	4	5	5	5	0	4,75		
37905	5	4	5	5	0	4,75		
42451	5	4	5	5	0	4,75		
25912	5	5	4	5	0	4,75		
39699	5	5	4	5	0	4,75		
292	4	5	5	5	0	4,75		
9391	4	5	5	5	0	4,75		
41566	4	5	5	5	0	4,75		
33108	5	5	5	4	0	4,75		
26351	5	5	4	5	0	4,75		
46135	4	5	5	5	0	4,75		
5805	5	5	4	5	0	4,75		
51334	5	5	5	4	0	4,75		
41615	5	5	4	5	0	4,75		
19046	5	5	5	4	0	4,75		
23757	5	5	5	4	0	4,75		
33680	5	5	5	4	0	4,75		
16835	5	5	4	5	0	4,75		
28334	5	4	5	5	0	4,75		
5749	5	4	5	5	0	4,75		
7428	5	4	5	5	0	4,75		
34505	5	5	4	5	0	4,75		
45533	4	5	5	5	0	4,75		
51255	5	4	5	5	0	4,75		
21808	5	5	4	5	0	4,75		
35875	5	5	5	4	0	4,75		
35488	5	5	5	4	0	4,75		
16614	4	5	5	5	0	4,75		
37392	5	4	5	5	0	4,75		
14480	5	5	4	5	0	4,75		
6285	5	4	5	5	0	4,75		
18379	5	5	5	4	0	4,75		
30447	5	5	4	5	0	4,75		
34502	5	5	5	4	0	4,75		
41070	5	5	4	5	0	4,75		
45267	5	5	5	4	0	4,75		
43875	5	5	4	5	0	4,75		
28103	4	5	5	5	0	4,75		
37379	5	5	4	5	0	4,75		
6030	5	5	5	4	0	4,75		
35986	5	5	5	4	0	4,75		
30880	5	4	5	5	0	4,75		
15373	5	5	5	4	0	4,75		
18940	5	5	4	5	0	4,75		
39801	5	5	4	5	0	4,75		
18633	5	5	4	5	0	4,75		
33725	4	5	5	5	0	4,75		
5917	5	5	4	5	0	4,75		
11240	4	5	5	5	0	4,75		
22966	5	5	4	5	0	4,75		
38014	5	5	4	5	0	4,75		
33968	5	5	4	5	0	4,75		
2458	5	5	4	5	0	4,75		
25536	5	5	5	4	0	4,75		
426	5	4	5	5	0	4,75		
20018	5	5	5	4	0	4,75		
28086	4	5	5	5	0	4,75		
39639	5	5	4	5	0	4,75		
16022	5	5	5	4	0	4,75		
41455	5	5	5	4	0	4,75		
50263	5	5	5	4	0	4,75		
50306	5	5	5	4	0	4,75		
42762	5	5	5	4	0	4,75		
17083	5	4	5	5	0	4,75		
20609	4	5	5	5	0	4,75		
29597	5	5	4	5	0	4,75		
54205	5	5	4	5	0	4,75		
34930	5	4	4	5	0	4,5		
48802	4	5	4	5	0	4,5		
52325	5	5	3	5	0	4,5		
23335	4	5	4	5	0	4,5		
46943	3	5	5	5	0	4,5		
8687	4	4	5	5	0	4,5		
31925	5	5	3	5	0	4,5		
12081	3	5	5	5	0	4,5		
49205	5	4	4	5	0	4,5		
827	5	4	4	5	0	4,5		
45155	4	5	4	5	0	4,5		
6171	4	5	4	5	0	4,5		
10962	4	4	5	5	0	4,5		
36887	5	5	5	3	0	4,5		
8755	5	4	5	4	0	4,5		
52963	4	4	5	5	0	4,5		
39563	5	5	3	5	0	4,5		
42232	3	5	5	5	0	4,5		
21798	3	5	5	5	0	4,5		
28848	4	4	5	5	0	4,5		
52122	5	4	5	4	0	4,5		
54514	5	3	5	5	0	4,5		
39192	4	4	5	5	0	4,5		
48606	5	4	4	5	0	4,5		
51024	5	4	5	4	0	4,5		
36071	4	5	5	4	0	4,5		
24843	5	5	5	3	0	4,5		
17661	5	4	5	4	0	4,5		
32208	4	4	5	5	0	4,5		
30703	4	4	5	5	0	4,5		
50902	5	3	5	5	0	4,5		
21941	5	5	3	5	0	4,5		
1982	4	4	5	5	0	4,5		
27841	5	5	5	3	0	4,5		
2153	5	3	5	5	0	4,5		
1637	5	4	4	5	0	4,5		
51208	5	5	5	3	0	4,5		
2658	5	5	3	5	0	4,5		
44027	5	4	5	4	0	4,5		
14778	5	4	4	5	0	4,5		
25602	5	5	4	4	0	4,5		
52014	3	5	5	5	0	4,5		
43416	3	5	5	5	0	4,5		
23795	5	4	4	5	0	4,5		
48125	5	4	4	5	0	4,5		
38706	5	4	4	5	0	4,5		
9643	5	5	3	5	0	4,5		
33364	4	4	5	5	0	4,5		
224	5	3	5	5	0	4,5		
46929	5	3	5	5	0	4,5		
15348	4	5	4	5	0	4,5		
37667	5	5	3	5	0	4,5		
7955	5	5	4	4	0	4,5		
17126	4	4	5	5	0	4,5		
48611	5	5	4	4	0	4,5		
29260	4	5	5	4	0	4,5		
3154	4	5	4	5	0	4,5		
41236	5	5	5	3	0	4,5		
32538	3	5	5	5	0	4,5		
24801	5	3	5	5	0	4,5		
52030	5	5	4	4	0	4,5		
28769	4	4	5	5	0	4,5		
30102	5	5	4	4	0	4,5		
37446	4	5	4	5	0	4,5		
43267	5	4	5	4	0	4,5		
19444	5	4	4	5	0	4,5		
9766	5	5	5	3	0	4,5		
1645	5	5	4	4	0	4,5		
10260	5	5	4	4	0	4,5		
20444	5	5	4	4	0	4,5		
17469	4	5	4	5	0	4,5		
36622	5	4	4	5	0	4,5		
1996	3	5	5	5	0	4,5		
10188	3	5	5	5	0	4,5		
11369	3	5	5	5	0	4,5		
19593	3	5	5	5	0	4,5		
14041	5	5	3	5	0	4,5		
1343	5	4	4	5	0	4,5		
8989	5	3	5	5	0	4,5		
23188	3	5	5	5	0	4,5		
26990	4	4	5	5	0	4,5		
30097	4	5	4	5	0	4,5		
15686	4	4	5	5	0	4,5		
30756	5	3	5	5	0	4,5		
12816	5	4	5	4	0	4,5		
1911	5	5	3	5	0	4,5		
24345	4	5	5	4	0	4,5		
47853	4	5	4	5	0	4,5		
37394	5	3	5	5	0	4,5		
19182	5	5	5	3	0	4,5		
45100	5	5	5	3	0	4,5		
12022	5	5	5	3	0	4,5		
43994	4	5	5	4	0	4,5		
40212	3	5	5	5	0	4,5		
46420	5	5	3	5	0	4,5		
52543	5	4	4	5	0	4,5		
53740	5	5	4	4	0	4,5		
1880	5	3	5	5	0	4,5		
8590	4	5	5	4	0	4,5		
19293	5	5	5	3	0	4,5		
51389	4	5	4	5	0	4,5		
1907	3	5	5	5	0	4,5		
44801	5	3	5	5	0	4,5		
13510	5	4	5	4	0	4,5		
46899	4	5	5	4	0	4,5		
38261	5	5	3	5	0	4,5		
44234	3	5	5	5	0	4,5		
11858	4	5	5	4	0	4,5		
40058	5	4	4	5	0	4,5		
22144	5	5	4	4	0	4,5		
45944	5	4	4	5	0	4,5		
14891	3	5	5	5	0	4,5		
44170	5	5	3	5	0	4,5		
4868	5	4	5	4	0	4,5		
5740	5	4	5	4	0	4,5		
798	4	5	4	5	0	4,5		
47164	4	5	5	4	0	4,5		
41907	5	5	3	5	0	4,5		
34447	4	5	4	5	0	4,5		
21217	5	5	4	4	0	4,5		
8143	5	3	5	5	0	4,5		
17673	5	4	5	4	0	4,5		
22990	5	5	4	4	0	4,5		
7267	4	5	5	4	0	4,5		
29055	4	4	5	5	0	4,5		
38143	4	5	4	5	0	4,5		
21777	4	5	5	4	0	4,5		
20107	4	5	5	4	0	4,5		
13612	5	3	5	5	0	4,5		
4172	5	5	3	5	0	4,5		
35963	5	5	4	4	0	4,5		
23414	4	4	5	5	0	4,5		
311	5	3	5	5	0	4,5		
42511	4	5	5	4	0	4,5		
31268	3	5	5	5	0	4,5		
54476	5	5	4	4	0	4,5		
41682	3	5	5	5	0	4,5		
29503	5	5	5	3	0	4,5		
35864	5	4	4	5	0	4,5		
42304	4	4	5	5	0	4,5		
34595	5	5	3	5	0	4,5		
13205	3	5	5	5	0	4,5		
47544	5	5	5	3	0	4,5		
2434	3	5	5	5	0	4,5		
25275	5	4	4	5	0	4,5		
42896	4	5	4	5	0	4,5		
35293	5	4	5	4	0	4,5		
38938	5	5	5	3	0	4,5		
32731	3	5	5	5	0	4,5		
42585	5	5	5	3	0	4,5		
42574	5	4	4	5	0	4,5		
37388	5	5	5	3	0	4,5		
2781	5	5	5	3	0	4,5		
1679	5	4	4	5	0	4,5		
38196	5	5	3	5	0	4,5		
45194	5	5	4	4	0	4,5		
31228	5	4	5	4	0	4,5		
11912	5	4	5	4	0	4,5		
39180	4	5	4	5	0	4,5		
41859	5	5	3	5	0	4,5		
28585	5	3	5	5	0	4,5		
24137	5	5	5	3	0	4,5		
89	5	5	5	3	0	4,5		
34474	4	5	4	5	0	4,5		
51196	5	5	4	4	0	4,5		
31302	5	5	4	4	0	4,5		
52768	4	4	5	5	0	4,5		
24536	5	4	5	4	0	4,5		
40169	4	4	5	5	0	4,5		
3381	5	5	3	5	0	4,5		
2939	5	4	4	5	0	4,5		
51031	5	3	5	5	0	4,5		
18636	5	4	4	5	0	4,5		
49924	3	5	5	5	0	4,5		
31072	4	5	4	5	0	4,5		
41616	5	4	5	4	0	4,5		
45016	5	4	5	4	0	4,5		
34899	4	5	5	4	0	4,5		
53761	4	5	5	4	0	4,5		
51658	5	5	5	3	0	4,5		
362	5	5	3	5	0	4,5		
1248	5	5	3	5	0	4,5		
5655	5	5	5	3	0	4,5		
41494	3	5	5	5	0	4,5		
53804	4	4	5	5	0	4,5		
25860	3	5	5	5	0	4,5		
52004	4	5	4	5	0	4,5		
43652	3	5	5	5	0	4,5		
11892	5	4	5	4	0	4,5		
12177	3	5	5	5	0	4,5		
18163	5	5	4	4	0	4,5		
38796	5	5	5	3	0	4,5		
48015	3	5	5	5	0	4,5		
32410	5	4	4	5	0	4,5		
16542	4	5	5	4	0	4,5		
35174	5	5	5	3	0	4,5		
45243	5	3	5	5	0	4,5		
39551	4	5	4	5	0	4,5		
4162	5	5	5	3	0	4,5		
3685	5	4	4	5	0	4,5		
23056	5	3	5	5	0	4,5		
14922	4	4	5	5	0	4,5		
9459	4	5	4	5	0	4,5		
28376	4	4	5	5	0	4,5		
28209	5	4	5	4	0	4,5		
53681	5	3	5	5	0	4,5		
47029	4	5	4	5	0	4,5		
52040	5	3	5	5	0	4,5		
17132	5	5	5	3	0	4,5		
29471	5	5	3	5	0	4,5		
4810	5	5	4	4	0	4,5		
47202	3	5	5	5	0	4,5		
51594	4	5	4	5	0	4,5		
19016	5	3	5	5	0	4,5		
27126	5	4	5	4	0	4,5		
23343	4	4	5	5	0	4,5		
37842	4	5	5	4	0	4,5		
48378	5	5	5	3	0	4,5		
31063	5	5	4	4	0	4,5		
13607	3	5	5	5	0	4,5		
16881	4	5	4	5	0	4,5		
7604	4	5	5	4	0	4,5		
36771	5	5	4	4	0	4,5		
35266	5	3	5	5	0	4,5		
24617	5	4	5	4	0	4,5		
41307	5	3	5	5	0	4,5		
50941	4	5	4	5	0	4,5		
44305	5	4	5	4	0	4,5		
19098	5	5	3	5	0	4,5		
29209	4	5	4	5	0	4,5		
49780	5	4	4	5	0	4,5		
18897	3	5	5	5	0	4,5		
11800	5	5	3	5	0	4,5		
52261	5	4	5	4	0	4,5		
52286	5	4	5	4	0	4,5		
41296	5	5	4	4	0	4,5		
46588	5	5	5	3	0	4,5		
244	5	4	5	4	0	4,5		
39781	3	5	5	5	0	4,5		
32774	3	5	5	5	0	4,5		
49305	5	5	4	4	0	4,5		
31522	4	5	4	5	0	4,5		
49980	5	3	5	5	0	4,5		
34723	5	5	3	5	0	4,5		
20283	4	4	5	5	0	4,5		
48878	5	5	4	4	0	4,5		
23655	3	5	5	5	0	4,5		
3021	4	5	5	4	0	4,5		
980	5	5	3	5	0	4,5		
18412	4	5	4	5	0	4,5		
31345	5	4	5	4	0	4,5		
37909	5	5	5	3	0	4,5		
30214	5	5	4	4	0	4,5		
11403	3	5	5	5	0	4,5		
22751	3	5	5	5	0	4,5		
50524	5	4	4	5	0	4,5		
16550	5	5	3	5	0	4,5		
4621	5	5	5	3	0	4,5		
6954	5	4	4	5	0	4,5		
42603	3	5	5	5	0	4,5		
14909	5	5	3	5	0	4,5		
37882	4	5	5	4	0	4,5		
27300	5	3	5	5	0	4,5		
32919	5	4	4	5	0	4,5		
38282	4	5	5	4	0	4,5		
37213	3	5	5	5	0	4,5		
49731	3	5	5	5	0	4,5		
47446	5	4	5	4	0	4,5		
15676	5	5	3	5	0	4,5		
17435	5	5	4	4	0	4,5		
48385	5	5	4	4	0	4,5		
37020	4	5	4	5	0	4,5		
24808	4	4	5	5	0	4,5		
49730	5	4	4	5	0	4,5		
45605	3	5	5	5	0	4,5		
52103	4	5	4	5	0	4,5		
42186	5	5	5	3	0	4,5		
29482	5	5	5	3	0	4,5		
29194	5	4	4	5	0	4,5		
24712	5	5	4	4	0	4,5		
48926	5	4	5	4	0	4,5		
8911	4	4	5	5	0	4,5		
18579	4	5	4	5	0	4,5		
3284	4	4	5	5	0	4,5		
29132	5	5	4	4	0	4,5		
44609	5	4	4	5	0	4,5		
49696	4	5	4	5	0	4,5		
33261	4	5	5	4	0	4,5		
23567	5	4	4	5	0	4,5		
915	4	4	5	5	0	4,5		
15999	5	4	4	5	0	4,5		
35180	5	3	5	5	0	4,5		
26771	4	4	5	5	0	4,5		
40041	5	5	5	3	0	4,5		
22454	5	5	4	4	0	4,5		
14637	5	5	3	5	0	4,5		
40890	4	5	5	4	0	4,5		
48211	5	5	4	4	0	4,5		
50045	5	3	5	5	0	4,5		
17374	5	5	3	5	0	4,5		
35108	5	3	5	5	0	4,5		
25809	4	4	5	5	0	4,5		
13706	5	4	5	4	0	4,5		
31583	5	4	4	5	0	4,5		
7853	5	4	4	5	0	4,5		
2367	5	5	4	4	0	4,5		
42766	4	5	5	4	0	4,5		
36653	4	5	4	5	0	4,5		
42162	5	4	5	4	0	4,5		
48675	5	3	5	5	0	4,5		
46027	3	5	5	5	0	4,5		
32872	5	5	3	5	0	4,5		
21613	5	5	3	5	0	4,5		
29239	5	4	5	4	0	4,5		
713	5	3	5	5	0	4,5		
43631	5	3	5	5	0	4,5		
27102	5	3	5	5	0	4,5		
42767	4	5	4	5	0	4,5		
22690	5	5	4	4	0	4,5		
13886	4	5	4	5	0	4,5		
37849	5	4	5	4	0	4,5		
33478	5	3	5	5	0	4,5		
1710	5	5	5	3	0	4,5		
34374	5	5	5	3	0	4,5		
14454	5	4	5	4	0	4,5		
11003	4	5	4	5	0	4,5		
14345	5	5	3	5	0	4,5		
21755	5	4	5	4	0	4,5		
19876	3	5	5	5	0	4,5		
7121	5	3	5	5	0	4,5		
37478	5	5	3	5	0	4,5		
41174	4	5	5	4	0	4,5		
11006	5	4	4	5	0	4,5		
8760	4	5	4	5	0	4,5		
24075	5	4	5	4	0	4,5		
10508	5	4	4	5	0	4,5		
22869	5	3	5	5	0	4,5		
4823	3	5	5	5	0	4,5		
21001	5	5	4	4	0	4,5		
26588	4	5	5	4	0	4,5		
34107	4	5	4	5	0	4,5		
25768	4	5	4	5	0	4,5		
22646	4	5	5	4	0	4,5		
20886	4	5	5	4	0	4,5		
25322	3	5	5	5	0	4,5		
14081	5	4	4	5	0	4,5		
30197	5	3	5	5	0	4,5		
39593	5	5	4	4	0	4,5		
4641	5	5	5	3	0	4,5		
31305	4	5	5	4	0	4,5		
35371	5	5	4	4	0	4,5		
18761	4	5	5	4	0	4,5		
20767	5	4	5	4	0	4,5		
15720	5	5	3	5	0	4,5		
18208	5	4	5	4	0	4,5		
13466	4	5	5	4	0	4,5		
21070	5	3	5	5	0	4,5		
36840	4	5	5	4	0	4,5		
51782	4	4	5	5	0	4,5		
6437	3	5	5	5	0	4,5		
42754	4	5	4	5	0	4,5		
52489	4	5	4	5	0	4,5		
15107	4	5	5	4	0	4,5		
29790	4	5	4	5	0	4,5		
28862	5	5	3	5	0	4,5		
40155	5	4	5	4	0	4,5		
27895	5	5	5	3	0	4,5		
10897	3	5	5	5	0	4,5		
45217	5	4	4	5	0	4,5		
14273	5	5	4	4	0	4,5		
43278	5	5	5	3	0	4,5		
10917	5	4	5	4	0	4,5		
14954	4	5	4	5	0	4,5		
53355	5	4	5	4	0	4,5		
9824	5	5	3	5	0	4,5		
13664	4	5	4	5	0	4,5		
25564	5	4	5	4	0	4,5		
12651	5	5	5	3	0	4,5		
49182	3	5	5	5	0	4,5		
35527	4	4	5	5	0	4,5		
11737	5	4	5	4	0	4,5		
